price,area,city,bedrooms,bathrooms,location,property_type,url,built_in_year,parking,servant_quarters,store_rooms,kitchens,drawing_rooms
2.4 Crore,5 Marla,Islamabad,5,5,"Faisal Town Phase 1, Faisal Town - F-18",House,https://www.zameen.com/Property/faisal_town_f_18_faisal_town_phase_1_5_marla_house_for_sale-52306917-16415-1.html,2020.0,1.0,,2.0,1.0,
60 Lakh,3.9 Marla,Islamabad,2,2,"I-12/1, I-12",House,https://www.zameen.com/Property/i_12_i-12_1_d_type_h_block_9_th_floor-54248787-13800-1.html,,,,,,
3.5 Crore,8 Marla,Islamabad,6,6,"I-14/1, I-14",House,https://www.zameen.com/Property/i_14_i-14_1_brand_new_beautiful_30x60_house_for_sale_in_i14_1-54118813-8340-1.html,,2.0,,,,
3.1 Crore,4 Marla,Islamabad,4,4,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_4_marla_top_location_house_for_sale_in_g-13_4_islamabad-53989750-330-1.html,,,,,,
6.7 Crore,8 Marla,Islamabad,4,4,"G-11/1, G-11",House,https://www.zameen.com/Property/g_11_g-11_1_find_your_ideal_house_in_islamabad_under_rs_67000000-53738272-3330-1.html,,1.0,1.0,1.0,2.0,
7.75 Crore,10.9 Marla,Islamabad,6,6,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_house_for_sale-51975965-330-1.html,,,,,,
9.75 Crore,1 Kanal,Islamabad,5,6,"DHA Defence Phase 1, DHA Defence",House,https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_luxury_1_kanal_double_unit_house_for_sale_dha_phase_1_islamabad-54185878-376-1.html,2026.0,3.0,1.0,1.0,1.0,
13.5 Crore,14.2 Marla,Islamabad,6,7,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_g-13_1_brand_new_luxury_double_story_house_size_40x80_for_sale-54052916-330-1.html,2026.0,4.0,1.0,1.0,2.0,
5.1 Crore,8 Marla,Islamabad,5,5,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_g-13_30x60_house_available_for_sale-54024604-330-1.html,2019.0,1.0,,1.0,1.0,
9.75 Crore,10 Marla,Islamabad,6,7,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_g-13_35x70_brand_new_corner_classical_elevation_house_available-54154794-330-1.html,2026.0,1.0,,,,
27 Crore,1 Kanal,Islamabad,9,,"G-13/2, G-13",House,https://www.zameen.com/Property/g_13_g-13_2_not_just_a_house_a_fully_loaded_luxury_lifestyle-54120602-3338-1.html,,1.0,1.0,1.0,2.0,
6.4 Crore,6.7 Marla,Islamabad,5,5,"I-10/2, I-10",House,https://www.zameen.com/Property/i_10_i-10_2_brand_new_house_front_open-54248528-3421-1.html,,,1.0,1.0,2.0,
3.85 Crore,5 Marla,Islamabad,3,2,"I-10/4, I-10",House,https://www.zameen.com/Property/i_10_i-10_4_5_marla_house_in_only_rs_38500000-54248520-3423-1.html,2023.0,3.0,1.0,1.0,2.0,
7 Crore,10.9 Marla,Islamabad,,,"G-10/1, G-10",House,https://www.zameen.com/Property/g_10_g-10_1_g-10_1_2450_square_feet_house_up_for_sale-54248519-3324-1.html,2024.0,,2.0,,,
65 Lakh,2.1 Marla,Islamabad,1,2,"Gulberg Greens - Block C, Gulberg Greens",House,https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_c_gulberg_greens_islamabad_c_block_business_square-51380345-8315-1.html,2023.0,5.0,1.0,1.0,1.0,
12.5 Crore,1.2 Kanal,Islamabad,7,7,"DHA Defence Phase 1, DHA Defence",House,https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_beautiful_brand_new_24_marla_house_available_for_sale_in_dha_phase1_islamabad_at_prime_location-54187496-376-1.html,2025.0,2.0,2.0,1.0,2.0,
6.25 Crore,14 Marla,Islamabad,4,6,"Zaraj Scheme - Sector A, Zaraj Housing Scheme",House,https://www.zameen.com/Property/zaraj_housing_scheme_zaraj_scheme_-_sector_a_14_marla_beautiful_design_house_hot_location_near_masjid_park_school_and_markets_dem_6_25_cr-54159995-3509-1.html,,,1.0,1.0,2.0,
1.88 Crore,5 Marla,Islamabad,2,3,"I-14, Islamabad",House,https://www.zameen.com/Property/islamabad_i-14_house_for_sale_sector_i-14_3_islamabad-54124064-1045-1.html,,,,,1.0,
50 Lakh,2 Marla,Islamabad,,,"Jhangi Syedan, Islamabad",House,https://www.zameen.com/Property/islamabad_jhangi_syedan_2_marla_brand_new_house_for_sale-54216748-8851-1.html,2026.0,2.0,2.0,1.0,2.0,
2.6 Crore,5 Marla,Islamabad,4,4,"Kuri Road, Islamabad",House,https://www.zameen.com/Property/islamabad_kuri_road_double_storey_5_marla_house_is_available_for_sale-53811502-10322-1.html,2023.0,1.0,1.0,1.0,2.0,
1.2 Crore,5 Marla,Islamabad,2,3,"Park Road, Islamabad",House,https://www.zameen.com/Property/islamabad_park_road_5_marla_modern_house_near_to_park_road_25_ft_street-54126612-3485-1.html,2026.0,1.0,,,1.0,
7 Crore,14 Marla,Islamabad,5,6,"PHAF Officers Residencia, Kuri Road",House,https://www.zameen.com/Property/kuri_road_phaf_officers_residencia_beautiful_brand_new_house_14_marla_house_for_sale_in_phaf-54084767-13099-1.html,,2.0,1.0,1.0,2.0,
12.19 Crore,1 Kanal,Islamabad,5,6,"Eighteen, Kashmir Highway",House,https://www.zameen.com/Property/kashmir_highway_eighteen_1_kanal_villa_available_for_sale_at_eighteen-54132199-12602-1.html,2025.0,2.0,,,,
8.5 Crore,1.4 Kanal,Islamabad,6,6,"Bani Gala, Islamabad",House,https://www.zameen.com/Property/islamabad_bani_gala_fully_furnished_ideal_28_marla_house_available_in_bani_gala_bani_gala-52500544-340-1.html,2025.0,3.0,1.0,,2.0,
1.6 Crore,8 Marla,Islamabad,4,5,"MPCHS - Block E, MPCHS - Multi Gardens",House,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_e_8_marla_brown_structure_for_sale_in_multi_gardens_b-17_islamabad-54202169-3120-1.html,2025.0,2.0,1.0,1.0,2.0,
7.25 Crore,1 Kanal,Islamabad,5,6,"Fazaia Housing Scheme Block B, Fazaia Housing Scheme",House,https://www.zameen.com/Property/fazaia_housing_scheme_fazaia_housing_scheme_block_b_1_kanal_double_story_house_60x90_600_sq_yds_in_block_b_for_sale-53128732-14684-1.html,2024.0,2.0,1.0,1.0,1.0,
4.1 Crore,4 Marla,Islamabad,3,4,"G-14/4, G-14",House,https://www.zameen.com/Property/g_14_g-14_4_4_marla_house_for_sale-53979119-3346-1.html,,,,,,
5.5 Crore,8 Marla,Islamabad,4,4,"G-10/2, G-10",House,https://www.zameen.com/Property/g_10_g-10_2_g-10_2_proper_corner_house_for_sale-54032134-3325-1.html,,,,,,
1.9 Crore,6 Marla,Islamabad,3,3,"MPCHS - Multi Gardens, B-17",House,https://www.zameen.com/Property/b_17_mpchs_-_multi_gardens_mpchs_multigardens_b17_islamabad_block_e-54254015-3115-1.html,,,,,,
78 Lakh,5 Marla,Islamabad,3,3,"Faisal Hills - Block B, Faisal Hills",House,https://www.zameen.com/Property/faisal_hills_faisal_hills_-_block_b_faisal_hill_b_block_5_marla_single_story_structure-54253016-12656-1.html,,,,,,
10 Crore,10.9 Marla,Islamabad,9,7,"G-13/3, G-13",House,https://www.zameen.com/Property/g_13_g-13_3_house_for_sale-54252895-3339-1.html,,,,,,
6.5 Crore,1.2 Kanal,Islamabad,9,6,"Fazaia Housing Scheme Block B, Fazaia Housing Scheme",House,https://www.zameen.com/Property/fazaia_housing_scheme_fazaia_housing_scheme_block_b_600_sqr_yds_60x90_1_kanal_new_house_for_sale_in_fazaia_tarnol-53887572-14684-1.html,2025.0,,,,,
2.8 Crore,1.2 Kanal,Islamabad,7,6,"PECHS - Block M, PECHS",House,https://www.zameen.com/Property/pechs_pechs_-_block_m_24_marla_corner_double_road_house_for_sale_at_reasonable_price_beautiful_location_adjacent_to_mumtaz_city_near_to_islamabad_new_international_airport-53660711-9108-1.html,2025.0,,,,1.0,
3.5 Crore,7 Marla,Islamabad,5,6,"CBR Town Phase 1, CBR Town",House,https://www.zameen.com/Property/cbr_town_cbr_town_phase_1_7_marla_well_maintained_house_for_sale_in_cbr_town_phase_1_islamabad-54120123-3147-1.html,,,,,,
1.35 Crore,5 Marla,Islamabad,3,3,"Lehtrar Road, Islamabad",House,https://www.zameen.com/Property/islamabad_lehtrar_road_this_is_your_chance_to_buy_house_in_lehtrar_road-53319774-3461-1.html,2022.0,2.0,1.0,1.0,1.0,
3 Crore,7 Marla,Islamabad,5,4,"G-15, Islamabad",House,https://www.zameen.com/Property/islamabad_g-15_7_marla_house_available_for_sale_in_g15_islamabad-53958845-764-1.html,2020.0,,,,1.0,
3.4 Crore,4 Marla,Islamabad,5,5,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_g-13_islamabad_25x40_house_for_sale_pindi_face_seeing_is_believing-54089744-330-1.html,,1.0,1.0,1.0,2.0,
13.5 Crore,12 Marla,Islamabad,10,6,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_g_13_house_40x80_corner_extra_land_double_road_triple_storey_triple_units_with_maintained_lush_green_lawn_huge_parking-54151486-330-1.html,2018.0,5.0,1.0,1.0,3.0,
5.7 Crore,5 Marla,Islamabad,4,5,"G-14/4, G-14",House,https://www.zameen.com/Property/g_14_g-14_4_25x50_luxury_house_for_sale-54209387-3346-1.html,,2.0,,1.0,1.0,
3.65 Crore,4 Marla,Islamabad,4,5,"G-14/4, G-14",House,https://www.zameen.com/Property/g_14_g-14_4_25x40_double_storey_house_for_sale-54144307-3346-1.html,,2.0,1.0,1.0,2.0,
3.8 Crore,8 Marla,Islamabad,5,6,"G-15/1, G-15",House,https://www.zameen.com/Property/g_15_g-15_1_8_marla_30_60_double_unit_brand_new_house_for_sale_in_g-15_1_islamabad-54180146-3348-1.html,2026.0,2.0,1.0,1.0,2.0,
1.75 Crore,10 Marla,Islamabad,3,4,"Ministry of Commerce Society, E-19",House,https://www.zameen.com/Property/e_19_ministry_of_commerce_society_10_marla_brand_new_single_story_house_for_sale_in_ministry_of_commerce_housing_society_near_fazaia_housing_society_new_airport_islamabad-54136428-8205-1.html,2026.0,,,1.0,1.0,
34 Crore,2 Kanal,Islamabad,6,6,"F-10/4, F-10",House,https://www.zameen.com/Property/f_10_f-10_4_1022_square_yard_beautiful_proper_house_available_for_sale_on_prime_location_f-10_4-45754366-3279-1.html,2002.0,8.0,2.0,1.0,2.0,
9.5 Crore,2 Kanal,Islamabad,6,7,"Soan Garden, Islamabad",House,https://www.zameen.com/Property/islamabad_soan_garden_deal_with_owner_if_you_want_original_pictures_please_send_whatsapp_no-53844019-338-1.html,,,,,,
4.45 Crore,5 Marla,Islamabad,4,2,"G-11/1, G-11",House,https://www.zameen.com/Property/g_11_g-11_1_livable_good_house-54251372-3330-1.html,,,,,,
15.5 Crore,14.2 Marla,Islamabad,7,7,"D-12, Islamabad",House,https://www.zameen.com/Property/islamabad_d-12_house_is_available_for_sale-54249687-160-1.html,,,,,,
8.5 Crore,1 Kanal,Islamabad,7,,"Bani Gala, Islamabad",House,https://www.zameen.com/Property/islamabad_bani_gala_bani_gala_1_kanal_house_available_for_sale_with_stunning_view_of_rawal_lake_and_margalla_hills-54247554-340-1.html,2019.0,2.0,2.0,3.0,3.0,
12.2 Crore,14 Marla,Islamabad,6,6,"G-13/4, G-13",House,https://www.zameen.com/Property/g_13_g-13_4_40_80_14marla_brand_new_corner_house_available_for_sale_in_g13_rent_value_4lakh-54222194-3340-1.html,2026.0,4.0,2.0,2.0,2.0,
8.3 Crore,10 Marla,Islamabad,6,6,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_35_70_10marla_brand_new_house_available_for_sale_in_g13_rent_value_2_60_lakh-54230061-330-1.html,2026.0,3.0,2.0,2.0,2.0,
26 Crore,1 Kanal,Islamabad,8,6,"I-8/2, I-8",House,https://www.zameen.com/Property/i_8_i-8_2_in_i-8_2_1_kanal_house_for_sale-54050353-3442-1.html,,,,,,
17.9 Crore,2 Kanal,Islamabad,6,7,"Naval Anchorage - Block C, Naval Anchorage",House,https://www.zameen.com/Property/naval_anchorage_naval_anchorage_-_block_c_2_kanal_modern_designer_house_for_sale_in_naval_anchorage_islamabad_solar_system_tesla_geysers_smart_security_green_view-53384036-3469-1.html,,4.0,1.0,1.0,2.0,
4.95 Crore,8 Marla,Islamabad,9,6,"Green Avenue, Islamabad",House,https://www.zameen.com/Property/islamabad_green_avenue_7_marla_house_for_sale_in_green_avenue_park_rod_chak_shahzad-54084777-8566-1.html,2022.0,2.0,2.0,1.0,4.0,
14 Crore,1 Kanal,Islamabad,6,6,"Green Avenue, Islamabad",House,https://www.zameen.com/Property/islamabad_green_avenue_beautiful_brand_new_house_for_sale_walking_distance_from_main_park_rod-54084768-8566-1.html,2022.0,4.0,,,2.0,
2.55 Crore,5 Marla,Islamabad,4,4,"Park View - Block B, Park View City",House,https://www.zameen.com/Property/park_view_city_park_view_-_block_b_5_marla_beautiful_house_available_for_sale_in_park_view_city_-_b-block-53637608-16862-1.html,2022.0,1.0,1.0,2.0,1.0,
1.85 Crore,5 Marla,Islamabad,5,6,"Ghauri Town, Islamabad",House,https://www.zameen.com/Property/islamabad_ghauri_town_marla_5_2_5_storey_house_for_sale-53613732-1314-1.html,,,,,,
4 Crore,12 Marla,Islamabad,2,3,"F-11, Islamabad",House,https://www.zameen.com/Property/islamabad_f-11_abu_dhabi_towers-54165756-163-1.html,,,,,,
10.25 Crore,14 Marla,Islamabad,6,6,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_40_80_14_marla_house_available_for_sale_in_g13_rent_value_3_50_lakh-54214524-330-1.html,2024.0,4.0,2.0,2.0,2.0,
8.35 Crore,10 Marla,Islamabad,6,6,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_35x70_10_marla_brand_new_house_available_for_sale_in_g13_rent_value_3_lakh-54214480-330-1.html,2026.0,3.0,2.0,2.0,2.0,
12.5 Crore,1 Kanal,Islamabad,9,,"E-11, Islamabad",House,https://www.zameen.com/Property/islamabad_e-11_buying_a_house_in_e-11_e-11-54051405-329-1.html,,,1.0,,1.0,
11.4 Crore,1 Kanal,Islamabad,5,6,"DHA Defence Phase 2, DHA Defence",House,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_designer_house_for_sale_near_jacranda_club-52503570-339-1.html,2024.0,3.0,2.0,,2.0,
12.7 Crore,1 Kanal,Islamabad,5,6,"DHA Defence Phase 2, DHA Defence",House,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_modern_design_house_near_to_central_park_for_sale-52959196-339-1.html,2025.0,3.0,2.0,1.0,2.0,
2.75 Crore,5 Marla,Islamabad,4,5,"Jinnah Gardens, FECHS",House,https://www.zameen.com/Property/fechs_jinnah_gardens_5_marla_brand_new_beautiful_house_for_sell_at_jinnah_garden_islamabad-54215876-1420-1.html,2026.0,1.0,1.0,1.0,2.0,
12.5 Crore,11 Marla,Islamabad,6,7,"G-10/2, G-10",House,https://www.zameen.com/Property/g_10_g-10_2_g-10_2_renovated_triple_storey_designer_house_available_for_sale-53764529-3325-1.html,2025.0,4.0,,,3.0,
16.5 Crore,1 Kanal,Islamabad,9,,"E-11, Islamabad",House,https://www.zameen.com/Property/islamabad_e-11_1_kanal_house_is_available_in_affordable_price_in_e-11-53651712-329-1.html,,,1.0,,3.0,
1.25 Arab,24.2 Kanal,Islamabad,,,"Orchard Scheme, Islamabad",House,https://www.zameen.com/Property/islamabad_orchard_scheme_peaceful_2_5_acre_farmhouse_for_sale_prime_land_single_owner_clean_title-52922122-1408-1.html,,2.0,,,1.0,
22.4 Crore,18 Marla,Islamabad,7,6,"D-12, Islamabad",House,https://www.zameen.com/Property/islamabad_d-12_one_kanal_brand_new_house_for_sale-53681277-160-1.html,2025.0,3.0,1.0,1.0,2.0,
6 Crore,14.2 Marla,Islamabad,8,,"G-15, Islamabad",House,https://www.zameen.com/Property/islamabad_g-15_brand_new_house_for_sale_size_40_80-53408831-764-1.html,2010.0,,,,,
4.5 Crore,4.4 Marla,Islamabad,4,5,"G-11, Islamabad",House,https://www.zameen.com/Property/islamabad_g-11_facing_park_g-11_house_sized_1000_square_feet-49787528-168-1.html,2024.0,1.0,1.0,1.0,2.0,
3.65 Crore,4.4 Marla,Islamabad,4,4,"G-11, Islamabad",House,https://www.zameen.com/Property/islamabad_g-11_g11_25x40_house_for_sale-53031814-168-1.html,,1.0,,,2.0,
6.25 Crore,5.6 Marla,Islamabad,5,6,"G-11, Islamabad",House,https://www.zameen.com/Property/islamabad_g-11_g11_vip_house_25x50-54192244-168-1.html,,1.0,1.0,1.0,2.0,
3.8 Crore,5 Marla,Islamabad,4,4,"G-11, Islamabad",House,https://www.zameen.com/Property/islamabad_g-11_g11_25x50_house_for_sale-53419051-168-1.html,,1.0,1.0,1.0,2.0,
6 Crore,14.2 Marla,Islamabad,,,"Margalla View Housing Society, D-17",House,https://www.zameen.com/Property/d_17_margalla_view_housing_society_reserve_a_house_now_in_margalla_view_housing_society-54209749-3160-1.html,2026.0,,1.0,1.0,2.0,
2.75 Crore,4 Marla,Islamabad,4,5,"I-11, Islamabad",House,https://www.zameen.com/Property/islamabad_i-11_4_marla_house_for_sale_70ft_road_extra_land_i-11_2-53548645-706-1.html,2023.0,1.0,1.0,1.0,2.0,
6.9 Crore,14 Marla,Islamabad,7,6,"PWD Housing Society - Block A, PWD Housing Scheme",House,https://www.zameen.com/Property/pwd_housing_scheme_pwd_housing_society_-_block_a_14_marla_house_for_sale_in_pwd_islamabad-53355453-15004-1.html,2025.0,4.0,1.0,1.0,2.0,
1.45 Crore,3 Marla,Islamabad,3,3,"D-17, Islamabad",House,https://www.zameen.com/Property/islamabad_d-17_3_marla_house_available_for_sale_in_d-17_block_d_islamabad-43223940-737-1.html,,1.0,1.0,1.0,2.0,
4.1 Crore,12 Marla,Islamabad,3,4,"Emaar Canyon Views - Alma 1 Block, Emaar Canyon Views",House,https://www.zameen.com/Property/emaar_canyon_views_emaar_canyon_views_-_alma_1_block_alma_townhouse_emaar_canyon_views_dha_5_sector_e_islamabad_expressway-49331027-16773-1.html,2018.0,7.0,2.0,1.0,2.0,
9.75 Crore,14 Marla,Islamabad,5,4,"G-9/1, G-9",House,https://www.zameen.com/Property/g_9_g-9_1_g-9_1_house_for_sale_40_80-54228030-3384-1.html,1990.0,2.0,1.0,1.0,1.0,
5.25 Crore,7 Marla,Islamabad,5,6,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_30x60_beautifull_house_for_sale_in_g-13-54247053-330-1.html,2023.0,1.0,1.0,1.0,2.0,
3.85 Crore,4 Marla,Islamabad,4,5,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_25x40_beautifull_house_for_sale_in_g-13-54247050-330-1.html,2025.0,1.0,1.0,1.0,1.0,
4 Crore,8 Marla,Islamabad,4,6,"MPCHS - Multi Gardens, B-17",House,https://www.zameen.com/Property/b_17_mpchs_-_multi_gardens_8_marla_house_for_sale_in_c_block_multi-gardens_b17-54247025-3115-1.html,2026.0,,,,,
12.9 Crore,14 Marla,Islamabad,6,7,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_g-13_40x80_brand_new_luxury_house_available_for_sale-54155485-330-1.html,,,,,,
4.9 Crore,5 Marla,Islamabad,5,5,"G-11, Islamabad",House,https://www.zameen.com/Property/islamabad_g-11_25_50_house_available_for_sale_in_g11-54108929-168-1.html,2015.0,1.0,1.0,1.0,2.0,
5.3 Crore,8 Marla,Islamabad,4,5,"G-14, Islamabad",House,https://www.zameen.com/Property/islamabad_g-14_30_60_new_house_for_slae-54214380-454-1.html,2026.0,2.0,1.0,1.0,2.0,
13 Crore,1 Kanal,Islamabad,,,"Gulberg Residencia - Block E, Gulberg Residencia",House,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_e_luxurious_1_kanal_designer_house_for_sale_block_e_gulberg_residencia_prime_location_on_double_road-54150975-9115-1.html,2026.0,3.0,1.0,,2.0,
4.2 Crore,7 Marla,Islamabad,4,6,"Gulberg Residencia - Block L, Gulberg Residencia",House,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_l_most_new_builds_in_this_category_follow_a_double-unit_layout_making_them_suitable_for_single-family_use_or_renting_out_one_floor-54133727-9122-1.html,2026.0,2.0,1.0,1.0,2.0,
6.8 Crore,10 Marla,Islamabad,4,5,"DHA Defence Phase 2, DHA Defence",House,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_10_marla_single_unit_house_for_sale_dha2-54175404-339-1.html,2022.0,1.0,,,,
5 Crore,6 Marla,Islamabad,5,5,"I-10, Islamabad",House,https://www.zameen.com/Property/islamabad_i-10_brand_new_6_marla_luxury_house_for_sale_in_sector_i-10_2_islamabad_ready_to_move-54213883-173-1.html,2018.0,1.0,1.0,,2.0,
3.25 Crore,6 Marla,Islamabad,4,3,"I-10, Islamabad",House,https://www.zameen.com/Property/islamabad_i-10_house_for_sale_available_in_i-10_islamabad_ideal_location_near_by_international_islamic_university-54213912-173-1.html,,1.0,,,2.0,
5.85 Crore,10 Marla,Islamabad,5,5,"DHA Phase 2 - Sector J, DHA Defence Phase 2",House,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_j_highly-coveted_10_marla_house_is_available_in_dha_phase_2_-_sector_j_for_sale-54182848-8399-1.html,2026.0,,,,,
5.45 Crore,6 Marla,Islamabad,5,5,"I-10, Islamabad",House,https://www.zameen.com/Property/islamabad_i-10_brand_new_6_marla_luxury_house_for_sale_in_sector_i-10_2_islamabad_ready_to_move-54213696-173-1.html,2025.0,1.0,,,2.0,
4.15 Crore,5.6 Marla,Islamabad,4,4,"G-11/1, G-11",House,https://www.zameen.com/Property/g_11_g-11_1_1250_square_feet_house_for_sale_in_g-11_1_islamabad_in_only_rs_41500000-53738344-3330-1.html,,1.0,1.0,1.0,2.0,
2.5 Crore,6 Marla,Islamabad,3,4,"Jinnah Gardens Phase 1, Jinnah Gardens",House,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_6_marla_1_5_story_lop_clear_house_for_sale_in_jinnah_garden_islamabad_prime_location_direct_owner_deal-54127398-1421-1.html,2026.0,2.0,1.0,1.0,1.0,
4.1 Crore,9.3 Marla,Islamabad,4,6,"Margalla View Housing Society, D-17",House,https://www.zameen.com/Property/d_17_margalla_view_housing_society_highly-desirable_house_available_in_margalla_view_housing_society_for_sale-54080111-3160-1.html,2025.0,,,,,
16 Crore,1 Kanal,Islamabad,6,7,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_g-13_50x90_luxury_house_available_for_sale-54169723-330-1.html,,,,,,
11.5 Crore,14 Marla,Islamabad,6,7,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_g-13_40x80_brand_new_double_storey_house_available-54159216-330-1.html,2010.0,,,,,
2.65 Crore,5 Marla,Islamabad,4,5,"Pakistan Town, Islamabad",House,https://www.zameen.com/Property/islamabad_pakistan_town_5_marla_brand_new_house_for_sale_in_pakistan_town_phase_1_islamabad-54125452-1378-1.html,,,,,,
6.8 Crore,9.3 Marla,Islamabad,7,6,"Rawal Town, Islamabad",House,https://www.zameen.com/Property/islamabad_rawal_town_gultiaz_khan-54106722-1246-1.html,2007.0,,1.0,2.0,2.0,
7 Crore,10 Marla,Islamabad,5,6,"DHA Defence Phase 2, DHA Defence",House,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_10_marla_designer_house_for_sale_in_dha_phase_2_islamabad-53894535-339-1.html,2026.0,2.0,1.0,1.0,2.0,
28.5 Crore,1.1 Kanal,Islamabad,6,6,"F-7, Islamabad",House,https://www.zameen.com/Property/islamabad_f-7_beautiful_house_for_sale_in_f-7-51958322-165-1.html,2012.0,4.0,2.0,1.0,2.0,
